,Province_State,Lat,Long_,date,confirmed,Population,deaths,Incidence_Rate,Mortality_Rate
2248,Colorado,2491.870365929999,-6751.119357399998,2/29/20,0,5758736.0,0,0.0,
2249,Connecticut,332.90944112,-581.25463743,2/29/20,0,3565287.0,0,0.0,
2250,Delaware,117.32783047000001,-226.59971236999996,2/29/20,0,973764.0,0,0.0,
2252,District of Columbia,38.90417773,-77.01655992,2/29/20,0,705749.0,0,0.0,
2253,Florida,1939.0305769000004,-5540.949841920001,2/29/20,0,21477737.0,0,0.0,
2254,Georgia,5216.5566110300015,-13288.811358250005,2/29/20,0,10617423.0,0,0.0,
2256,Guam,13.4443,144.7937,2/29/20,0,164229.0,0,0.0,
2257,Hawaii,105.14141503,-786.6161824,2/29/20,0,1415872.0,0,0.0,
2258,Idaho,1947.5896553700004,-5036.245496399999,2/29/20,0,1787065.0,0,0.0,
2259,Illinois,4064.04900553,-9096.1896671,2/29/20,2,12671821.0,0,0.01578305122839093,0.0
2260,Indiana,3665.036491239999,-7932.1082973199955,2/29/20,0,6732219.0,0,0.0,
2261,Iowa,4160.9610923300015,-9253.08642292,2/29/20,0,3155070.0,0,0.0,
2262,Kansas,4040.9647841699993,-10298.87791087,2/29/20,0,2913314.0,0,0.0,
2263,Kentucky,4514.657262000001,-10223.986874159998,2/29/20,0,4467673.0,0,0.0,
2264,Louisiana,1989.9153525399995,-5876.747945990001,2/29/20,0,4648794.0,0,0.0,
2265,Maine,715.0030145,-1112.38029805,2/29/20,0,1344212.0,0,0.0,
2266,Maryland,936.35809657,-1840.2112226099998,2/29/20,0,6045680.0,0,0.0,
2267,Massachusetts,630.9941489099999,-1071.27703141,2/29/20,1,6892503.0,0,0.014508517442792551,0.0
2268,Michigan,3655.6204674499986,-7070.080729440003,2/29/20,0,9986857.0,0,0.0,
2269,Minnesota,3963.0251292199996,-8215.492913339998,2/29/20,0,5639632.0,0,0.0,
2270,Mississippi,2689.00357846,-7350.949515640001,2/29/20,0,2976149.0,0,0.0,
2271,Missouri,4460.9847262700005,-10729.940478620003,2/29/20,0,6626371.0,0,0.0,
2272,Montana,2630.5827033899996,-6143.222113400001,2/29/20,0,1068778.0,0,0.0,
2273,Nebraska,3842.9269300899973,-9210.62813682,2/29/20,0,1934408.0,0,0.0,
2274,Nevada,667.3519446600001,-1998.5878900999996,2/29/20,0,3080156.0,0,0.0,
2275,New Hampshire,434.78972876,-715.77656705,2/29/20,0,1359711.0,0,0.0,
2276,New Jersey,846.0152591300001,-1567.07144401,2/29/20,0,8882190.0,0,0.0,
2277,New Mexico,1140.1288462999999,-3494.2745445,2/29/20,0,2096829.0,0,0.0,
2278,New York,2637.7373826599996,-4679.39936508,2/29/20,0,26161672.0,0,0.0,
2279,North Carolina,3562.420971000001,-7950.109873960003,2/29/20,0,10488084.0,0,0.0,
2280,North Dakota,2511.8558565800004,-5313.217852090001,2/29/20,0,762062.0,0,0.0,
2281,Northern Mariana Islands,15.0979,145.6739,2/29/20,0,55144.0,0,0.0,
2282,Ohio,3547.3389435400018,-7289.51590458,2/29/20,0,11689100.0,0,0.0,
2283,Oklahoma,2733.6474108,-7488.35776672,2/29/20,0,3956971.0,0,0.0,
2284,Oregon,1601.7264242899996,-4373.1691055,2/29/20,1,4217737.0,0,0.023709396768930826,0.0
2285,Pennsylvania,2734.8112497699994,-5200.22629518,2/29/20,0,12801989.0,0,0.0,
2286,Puerto Rico,1422.70343,-5179.780198999999,2/29/20,0,3754939.0,0,0.0,
2287,Rhode Island,208.27571053,-357.32052549,2/29/20,0,1059361.0,0,0.0,
2288,South Carolina,1562.0437180300005,-3725.2363858399995,2/29/20,0,5148714.0,0,0.0,
2289,South Dakota,2921.9978651999995,-6554.50198811,2/29/20,0,884659.0,0,0.0,
2290,Tennessee,3409.0847101599993,-8180.328683919998,2/29/20,0,6829174.0,0,0.0,
2291,Texas,8041.803434339999,-25057.879425249983,2/29/20,0,28995881.0,0,0.0,
2292,Utah,1388.55098628,-3904.519943400001,2/29/20,0,3205958.0,0,0.0,
2293,Vermont,618.2329411800001,-1017.58132988,2/29/20,0,623989.0,0,0.0,
2294,Virgin Islands,18.3358,-64.8963,2/29/20,0,107268.0,0,0.0,
2295,Virginia,4996.297993259999,-10442.323660759994,2/29/20,0,8535519.0,0,0.0,
2296,Washington,1842.11767038,-4708.049596200001,2/29/20,7,7614893.0,1,0.09192512619678307,14.285714285714285
2297,West Virginia,2134.78395387,-4433.959998229999,2/29/20,0,1792147.0,0,0.0,
2298,Wisconsin,3196.450331630001,-6465.454558629999,2/29/20,0,5822434.0,0,0.0,
2299,Wyoming,990.9983666200001,-2464.5245707,2/29/20,0,578759.0,0,0.0,
2300,US,,,2/29/20,24,339573798.0,1,0.007067683119649886,4.166666666666666
2301,Alabama,2203.24678369,-5809.578199250002,3/1/20,0,4903185.0,0,0.0,
2302,Alaska,1747.1777653900003,-4293.070291,3/1/20,0,731545.0,0,0.0,
2303,American Samoa,-14.270999999999999,-170.132,3/1/20,0,55641.0,0,0.0,
2304,Arizona,505.13855463,-1671.9484819,3/1/20,1,7278717.0,0,0.013738684990775159,0.0
2305,Arkansas,2618.39170427,-6932.548370129999,3/1/20,0,3017804.0,0,0.0,
2306,California,2194.94977547,-7002.258461499999,3/1/20,12,39512223.0,0,0.03037034894240195,0.0
2307,Colorado,2491.870365929999,-6751.119357399998,3/1/20,0,5758736.0,0,0.0,
2308,Connecticut,332.90944112,-581.25463743,3/1/20,0,3565287.0,0,0.0,
2309,Delaware,117.32783047000001,-226.59971236999996,3/1/20,0,973764.0,0,0.0,
2311,District of Columbia,38.90417773,-77.01655992,3/1/20,0,705749.0,0,0.0,
2312,Florida,1939.0305769000004,-5540.949841920001,3/1/20,0,21477737.0,0,0.0,
2313,Georgia,5216.5566110300015,-13288.811358250005,3/1/20,0,10617423.0,0,0.0,
2315,Guam,13.4443,144.7937,3/1/20,0,164229.0,0,0.0,
2316,Hawaii,105.14141503,-786.6161824,3/1/20,0,1415872.0,0,0.0,
2317,Idaho,1947.5896553700004,-5036.245496399999,3/1/20,0,1787065.0,0,0.0,
2318,Illinois,4064.04900553,-9096.1896671,3/1/20,3,12671821.0,0,0.023674576842586396,0.0
2319,Indiana,3665.036491239999,-7932.1082973199955,3/1/20,0,6732219.0,0,0.0,
2320,Iowa,4160.9610923300015,-9253.08642292,3/1/20,0,3155070.0,0,0.0,
2321,Kansas,4040.9647841699993,-10298.87791087,3/1/20,0,2913314.0,0,0.0,
2322,Kentucky,4514.657262000001,-10223.986874159998,3/1/20,0,4467673.0,0,0.0,
2323,Louisiana,1989.9153525399995,-5876.747945990001,3/1/20,0,4648794.0,0,0.0,
2324,Maine,715.0030145,-1112.38029805,3/1/20,0,1344212.0,0,0.0,
2325,Maryland,936.35809657,-1840.2112226099998,3/1/20,0,6045680.0,0,0.0,
2326,Massachusetts,630.9941489099999,-1071.27703141,3/1/20,1,6892503.0,0,0.014508517442792551,0.0
2327,Michigan,3655.6204674499986,-7070.080729440003,3/1/20,0,9986857.0,0,0.0,
2328,Minnesota,3963.0251292199996,-8215.492913339998,3/1/20,0,5639632.0,0,0.0,
2329,Mississippi,2689.00357846,-7350.949515640001,3/1/20,0,2976149.0,0,0.0,
2330,Missouri,4460.9847262700005,-10729.940478620003,3/1/20,0,6626371.0,0,0.0,
2331,Montana,2630.5827033899996,-6143.222113400001,3/1/20,0,1068778.0,0,0.0,
2332,Nebraska,3842.9269300899973,-9210.62813682,3/1/20,0,1934408.0,0,0.0,
2333,Nevada,667.3519446600001,-1998.5878900999996,3/1/20,0,3080156.0,0,0.0,
2334,New Hampshire,434.78972876,-715.77656705,3/1/20,0,1359711.0,0,0.0,
2335,New Jersey,846.0152591300001,-1567.07144401,3/1/20,0,8882190.0,0,0.0,
2336,New Mexico,1140.1288462999999,-3494.2745445,3/1/20,0,2096829.0,0,0.0,
2337,New York,2637.7373826599996,-4679.39936508,3/1/20,0,26161672.0,0,0.0,
2338,North Carolina,3562.420971000001,-7950.109873960003,3/1/20,0,10488084.0,0,0.0,
2339,North Dakota,2511.8558565800004,-5313.217852090001,3/1/20,0,762062.0,0,0.0,
2340,Northern Mariana Islands,15.0979,145.6739,3/1/20,0,55144.0,0,0.0,
2341,Ohio,3547.3389435400018,-7289.51590458,3/1/20,0,11689100.0,0,0.0,
2342,Oklahoma,2733.6474108,-7488.35776672,3/1/20,0,3956971.0,0,0.0,
2343,Oregon,1601.7264242899996,-4373.1691055,3/1/20,1,4217737.0,0,0.023709396768930826,0.0
2344,Pennsylvania,2734.8112497699994,-5200.22629518,3/1/20,0,12801989.0,0,0.0,
2345,Puerto Rico,1422.70343,-5179.780198999999,3/1/20,0,3754939.0,0,0.0,
2346,Rhode Island,208.27571053,-357.32052549,3/1/20,1,1059361.0,0,0.09439652771812442,0.0
2347,South Carolina,1562.0437180300005,-3725.2363858399995,3/1/20,0,5148714.0,0,0.0,
2348,South Dakota,2921.9978651999995,-6554.50198811,3/1/20,0,884659.0,0,0.0,
2349,Tennessee,3409.0847101599993,-8180.328683919998,3/1/20,0,6829174.0,0,0.0,
2350,Texas,8041.803434339999,-25057.879425249983,3/1/20,0,28995881.0,0,0.0,
2351,Utah,1388.55098628,-3904.519943400001,3/1/20,0,3205958.0,0,0.0,
2352,Vermont,618.2329411800001,-1017.58132988,3/1/20,0,623989.0,0,0.0,
2353,Virgin Islands,18.3358,-64.8963,3/1/20,0,107268.0,0,0.0,
2354,Virginia,4996.297993259999,-10442.323660759994,3/1/20,0,8535519.0,0,0.0,
2355,Washington,1842.11767038,-4708.049596200001,3/1/20,11,7614893.0,1,0.14445376973780194,9.090909090909092
2356,West Virginia,2134.78395387,-4433.959998229999,3/1/20,0,1792147.0,0,0.0,
2357,Wisconsin,3196.450331630001,-6465.454558629999,3/1/20,0,5822434.0,0,0.0,
2358,Wyoming,990.9983666200001,-2464.5245707,3/1/20,0,578759.0,0,0.0,
2359,US,,,3/1/20,30,339573798.0,1,0.008834603899562357,3.3333333333333335
2360,Alabama,2203.24678369,-5809.578199250002,3/2/20,0,4903185.0,0,0.0,
2361,Alaska,1747.1777653900003,-4293.070291,3/2/20,0,731545.0,0,0.0,
2362,American Samoa,-14.270999999999999,-170.132,3/2/20,0,55641.0,0,0.0,
2363,Arizona,505.13855463,-1671.9484819,3/2/20,1,7278717.0,0,0.013738684990775159,0.0
2364,Arkansas,2618.39170427,-6932.548370129999,3/2/20,0,3017804.0,0,0.0,
2365,California,2194.94977547,-7002.258461499999,3/2/20,21,39512223.0,0,0.05314811064920341,0.0
2366,Colorado,2491.870365929999,-6751.119357399998,3/2/20,0,5758736.0,0,0.0,
2367,Connecticut,332.90944112,-581.25463743,3/2/20,0,3565287.0,0,0.0,
2368,Delaware,117.32783047000001,-226.59971236999996,3/2/20,0,973764.0,0,0.0,
2370,District of Columbia,38.90417773,-77.01655992,3/2/20,0,705749.0,0,0.0,
2371,Florida,1939.0305769000004,-5540.949841920001,3/2/20,1,21477737.0,0,0.004655984007998608,0.0
2372,Georgia,5216.5566110300015,-13288.811358250005,3/2/20,0,10617423.0,0,0.0,
2374,Guam,13.4443,144.7937,3/2/20,0,164229.0,0,0.0,
2375,Hawaii,105.14141503,-786.6161824,3/2/20,0,1415872.0,0,0.0,
2376,Idaho,1947.5896553700004,-5036.245496399999,3/2/20,0,1787065.0,0,0.0,
2377,Illinois,4064.04900553,-9096.1896671,3/2/20,4,12671821.0,0,0.03156610245678186,0.0
2378,Indiana,3665.036491239999,-7932.1082973199955,3/2/20,0,6732219.0,0,0.0,
2379,Iowa,4160.9610923300015,-9253.08642292,3/2/20,0,3155070.0,0,0.0,
2380,Kansas,4040.9647841699993,-10298.87791087,3/2/20,0,2913314.0,0,0.0,
2381,Kentucky,4514.657262000001,-10223.986874159998,3/2/20,0,4467673.0,0,0.0,
2382,Louisiana,1989.9153525399995,-5876.747945990001,3/2/20,0,4648794.0,0,0.0,
2383,Maine,715.0030145,-1112.38029805,3/2/20,0,1344212.0,0,0.0,
2384,Maryland,936.35809657,-1840.2112226099998,3/2/20,0,6045680.0,0,0.0,
2385,Massachusetts,630.9941489099999,-1071.27703141,3/2/20,1,6892503.0,0,0.014508517442792551,0.0
2386,Michigan,3655.6204674499986,-7070.080729440003,3/2/20,0,9986857.0,0,0.0,
2387,Minnesota,3963.0251292199996,-8215.492913339998,3/2/20,0,5639632.0,0,0.0,
2388,Mississippi,2689.00357846,-7350.949515640001,3/2/20,0,2976149.0,0,0.0,
2389,Missouri,4460.9847262700005,-10729.940478620003,3/2/20,0,6626371.0,0,0.0,
2390,Montana,2630.5827033899996,-6143.222113400001,3/2/20,0,1068778.0,0,0.0,
2391,Nebraska,3842.9269300899973,-9210.62813682,3/2/20,0,1934408.0,0,0.0,
2392,Nevada,667.3519446600001,-1998.5878900999996,3/2/20,0,3080156.0,0,0.0,
2393,New Hampshire,434.78972876,-715.77656705,3/2/20,1,1359711.0,0,0.0735450400857241,0.0
2394,New Jersey,846.0152591300001,-1567.07144401,3/2/20,0,8882190.0,0,0.0,
2395,New Mexico,1140.1288462999999,-3494.2745445,3/2/20,0,2096829.0,0,0.0,
2396,New York,2637.7373826599996,-4679.39936508,3/2/20,1,26161672.0,0,0.0038223856640355407,0.0
2397,North Carolina,3562.420971000001,-7950.109873960003,3/2/20,0,10488084.0,0,0.0,
2398,North Dakota,2511.8558565800004,-5313.217852090001,3/2/20,0,762062.0,0,0.0,
2399,Northern Mariana Islands,15.0979,145.6739,3/2/20,0,55144.0,0,0.0,
2400,Ohio,3547.3389435400018,-7289.51590458,3/2/20,0,11689100.0,0,0.0,
2401,Oklahoma,2733.6474108,-7488.35776672,3/2/20,0,3956971.0,0,0.0,
2402,Oregon,1601.7264242899996,-4373.1691055,3/2/20,3,4217737.0,0,0.07112819030679247,0.0
2403,Pennsylvania,2734.8112497699994,-5200.22629518,3/2/20,0,12801989.0,0,0.0,
2404,Puerto Rico,1422.70343,-5179.780198999999,3/2/20,0,3754939.0,0,0.0,
2405,Rhode Island,208.27571053,-357.32052549,3/2/20,2,1059361.0,0,0.18879305543624883,0.0
2406,South Carolina,1562.0437180300005,-3725.2363858399995,3/2/20,0,5148714.0,0,0.0,
2407,South Dakota,2921.9978651999995,-6554.50198811,3/2/20,0,884659.0,0,0.0,
2408,Tennessee,3409.0847101599993,-8180.328683919998,3/2/20,0,6829174.0,0,0.0,
2409,Texas,8041.803434339999,-25057.879425249983,3/2/20,0,28995881.0,0,0.0,
2410,Utah,1388.55098628,-3904.519943400001,3/2/20,0,3205958.0,0,0.0,
2411,Vermont,618.2329411800001,-1017.58132988,3/2/20,0,623989.0,0,0.0,
2412,Virgin Islands,18.3358,-64.8963,3/2/20,0,107268.0,0,0.0,
2413,Virginia,4996.297993259999,-10442.323660759994,3/2/20,0,8535519.0,0,0.0,
2414,Washington,1842.11767038,-4708.049596200001,3/2/20,18,7614893.0,6,0.23637889593458503,33.33333333333333
2415,West Virginia,2134.78395387,-4433.959998229999,3/2/20,0,1792147.0,0,0.0,
2416,Wisconsin,3196.450331630001,-6465.454558629999,3/2/20,0,5822434.0,0,0.0,
2417,Wyoming,990.9983666200001,-2464.5245707,3/2/20,0,578759.0,0,0.0,
2418,US,,,3/2/20,53,339573798.0,6,0.015607800222560163,11.320754716981133
2419,Alabama,2203.24678369,-5809.578199250002,3/3/20,0,4903185.0,0,0.0,
2420,Alaska,1747.1777653900003,-4293.070291,3/3/20,0,731545.0,0,0.0,
2421,American Samoa,-14.270999999999999,-170.132,3/3/20,0,55641.0,0,0.0,
2422,Arizona,505.13855463,-1671.9484819,3/3/20,1,7278717.0,0,0.013738684990775159,0.0
2423,Arkansas,2618.39170427,-6932.548370129999,3/3/20,0,3017804.0,0,0.0,
2424,California,2194.94977547,-7002.258461499999,3/3/20,25,39512223.0,0,0.06327156029667073,0.0
2425,Colorado,2491.870365929999,-6751.119357399998,3/3/20,0,5758736.0,0,0.0,
2426,Connecticut,332.90944112,-581.25463743,3/3/20,0,3565287.0,0,0.0,
2427,Delaware,117.32783047000001,-226.59971236999996,3/3/20,0,973764.0,0,0.0,
2429,District of Columbia,38.90417773,-77.01655992,3/3/20,0,705749.0,0,0.0,
2430,Florida,1939.0305769000004,-5540.949841920001,3/3/20,2,21477737.0,0,0.009311968015997216,0.0
2431,Georgia,5216.5566110300015,-13288.811358250005,3/3/20,2,10617423.0,0,0.018836962603825804,0.0
2433,Guam,13.4443,144.7937,3/3/20,0,164229.0,0,0.0,
2434,Hawaii,105.14141503,-786.6161824,3/3/20,0,1415872.0,0,0.0,
2435,Idaho,1947.5896553700004,-5036.245496399999,3/3/20,0,1787065.0,0,0.0,
2436,Illinois,4064.04900553,-9096.1896671,3/3/20,4,12671821.0,0,0.03156610245678186,0.0
2437,Indiana,3665.036491239999,-7932.1082973199955,3/3/20,0,6732219.0,0,0.0,
2438,Iowa,4160.9610923300015,-9253.08642292,3/3/20,0,3155070.0,0,0.0,
2439,Kansas,4040.9647841699993,-10298.87791087,3/3/20,0,2913314.0,0,0.0,
2440,Kentucky,4514.657262000001,-10223.986874159998,3/3/20,0,4467673.0,0,0.0,
2441,Louisiana,1989.9153525399995,-5876.747945990001,3/3/20,0,4648794.0,0,0.0,
2442,Maine,715.0030145,-1112.38029805,3/3/20,0,1344212.0,0,0.0,
2443,Maryland,936.35809657,-1840.2112226099998,3/3/20,0,6045680.0,0,0.0,
2444,Massachusetts,630.9941489099999,-1071.27703141,3/3/20,2,6892503.0,0,0.029017034885585102,0.0
2445,Michigan,3655.6204674499986,-7070.080729440003,3/3/20,0,9986857.0,0,0.0,
2446,Minnesota,3963.0251292199996,-8215.492913339998,3/3/20,0,5639632.0,0,0.0,
2447,Mississippi,2689.00357846,-7350.949515640001,3/3/20,0,2976149.0,0,0.0,
2448,Missouri,4460.9847262700005,-10729.940478620003,3/3/20,0,6626371.0,0,0.0,
2449,Montana,2630.5827033899996,-6143.222113400001,3/3/20,0,1068778.0,0,0.0,
2450,Nebraska,3842.9269300899973,-9210.62813682,3/3/20,0,1934408.0,0,0.0,
2451,Nevada,667.3519446600001,-1998.5878900999996,3/3/20,0,3080156.0,0,0.0,
2452,New Hampshire,434.78972876,-715.77656705,3/3/20,2,1359711.0,0,0.1470900801714482,0.0
2453,New Jersey,846.0152591300001,-1567.07144401,3/3/20,0,8882190.0,0,0.0,
2454,New Mexico,1140.1288462999999,-3494.2745445,3/3/20,0,2096829.0,0,0.0,
2455,New York,2637.7373826599996,-4679.39936508,3/3/20,2,26161672.0,0,0.0076447713280710814,0.0
2456,North Carolina,3562.420971000001,-7950.109873960003,3/3/20,1,10488084.0,0,0.009534629966731769,0.0
2457,North Dakota,2511.8558565800004,-5313.217852090001,3/3/20,0,762062.0,0,0.0,
2458,Northern Mariana Islands,15.0979,145.6739,3/3/20,0,55144.0,0,0.0,
2459,Ohio,3547.3389435400018,-7289.51590458,3/3/20,0,11689100.0,0,0.0,
2460,Oklahoma,2733.6474108,-7488.35776672,3/3/20,0,3956971.0,0,0.0,
2461,Oregon,1601.7264242899996,-4373.1691055,3/3/20,3,4217737.0,0,0.07112819030679247,0.0
2462,Pennsylvania,2734.8112497699994,-5200.22629518,3/3/20,0,12801989.0,0,0.0,
2463,Puerto Rico,1422.70343,-5179.780198999999,3/3/20,0,3754939.0,0,0.0,
2464,Rhode Island,208.27571053,-357.32052549,3/3/20,2,1059361.0,0,0.18879305543624883,0.0
2465,South Carolina,1562.0437180300005,-3725.2363858399995,3/3/20,0,5148714.0,0,0.0,
2466,South Dakota,2921.9978651999995,-6554.50198811,3/3/20,0,884659.0,0,0.0,
2467,Tennessee,3409.0847101599993,-8180.328683919998,3/3/20,0,6829174.0,0,0.0,
2468,Texas,8041.803434339999,-25057.879425249983,3/3/20,0,28995881.0,0,0.0,
2469,Utah,1388.55098628,-3904.519943400001,3/3/20,0,3205958.0,0,0.0,
2470,Vermont,618.2329411800001,-1017.58132988,3/3/20,0,623989.0,0,0.0,
2471,Virgin Islands,18.3358,-64.8963,3/3/20,0,107268.0,0,0.0,
2472,Virginia,4996.297993259999,-10442.323660759994,3/3/20,0,8535519.0,0,0.0,
2473,Washington,1842.11767038,-4708.049596200001,3/3/20,27,7614893.0,7,0.3545683439018775,25.925925925925924
2474,West Virginia,2134.78395387,-4433.959998229999,3/3/20,0,1792147.0,0,0.0,
2475,Wisconsin,3196.450331630001,-6465.454558629999,3/3/20,0,5822434.0,0,0.0,
2476,Wyoming,990.9983666200001,-2464.5245707,3/3/20,0,578759.0,0,0.0,
2477,US,,,3/3/20,73,339573798.0,7,0.021497536155601734,9.58904109589041
2478,Alabama,2203.24678369,-5809.578199250002,3/4/20,0,4903185.0,0,0.0,
2479,Alaska,1747.1777653900003,-4293.070291,3/4/20,0,731545.0,0,0.0,
2480,American Samoa,-14.270999999999999,-170.132,3/4/20,0,55641.0,0,0.0,
2481,Arizona,505.13855463,-1671.9484819,3/4/20,1,7278717.0,0,0.013738684990775159,0.0
2482,Arkansas,2618.39170427,-6932.548370129999,3/4/20,0,3017804.0,0,0.0,
2483,California,2194.94977547,-7002.258461499999,3/4/20,35,39512223.0,1,0.08858018441533902,2.857142857142857
2484,Colorado,2491.870365929999,-6751.119357399998,3/4/20,0,5758736.0,0,0.0,
2485,Connecticut,332.90944112,-581.25463743,3/4/20,0,3565287.0,0,0.0,
2486,Delaware,117.32783047000001,-226.59971236999996,3/4/20,0,973764.0,0,0.0,
2488,District of Columbia,38.90417773,-77.01655992,3/4/20,0,705749.0,0,0.0,
2489,Florida,1939.0305769000004,-5540.949841920001,3/4/20,2,21477737.0,0,0.009311968015997216,0.0
2490,Georgia,5216.5566110300015,-13288.811358250005,3/4/20,2,10617423.0,0,0.018836962603825804,0.0
2492,Guam,13.4443,144.7937,3/4/20,0,164229.0,0,0.0,
2493,Hawaii,105.14141503,-786.6161824,3/4/20,0,1415872.0,0,0.0,
2494,Idaho,1947.5896553700004,-5036.245496399999,3/4/20,0,1787065.0,0,0.0,
2495,Illinois,4064.04900553,-9096.1896671,3/4/20,4,12671821.0,0,0.03156610245678186,0.0
2496,Indiana,3665.036491239999,-7932.1082973199955,3/4/20,0,6732219.0,0,0.0,
2497,Iowa,4160.9610923300015,-9253.08642292,3/4/20,0,3155070.0,0,0.0,
2498,Kansas,4040.9647841699993,-10298.87791087,3/4/20,0,2913314.0,0,0.0,
2499,Kentucky,4514.657262000001,-10223.986874159998,3/4/20,0,4467673.0,0,0.0,
2500,Louisiana,1989.9153525399995,-5876.747945990001,3/4/20,0,4648794.0,0,0.0,
2501,Maine,715.0030145,-1112.38029805,3/4/20,0,1344212.0,0,0.0,
2502,Maryland,936.35809657,-1840.2112226099998,3/4/20,0,6045680.0,0,0.0,
2503,Massachusetts,630.9941489099999,-1071.27703141,3/4/20,2,6892503.0,0,0.029017034885585102,0.0
2504,Michigan,3655.6204674499986,-7070.080729440003,3/4/20,0,9986857.0,0,0.0,
2505,Minnesota,3963.0251292199996,-8215.492913339998,3/4/20,0,5639632.0,0,0.0,
2506,Mississippi,2689.00357846,-7350.949515640001,3/4/20,0,2976149.0,0,0.0,
2507,Missouri,4460.9847262700005,-10729.940478620003,3/4/20,0,6626371.0,0,0.0,
2508,Montana,2630.5827033899996,-6143.222113400001,3/4/20,0,1068778.0,0,0.0,
2509,Nebraska,3842.9269300899973,-9210.62813682,3/4/20,0,1934408.0,0,0.0,
2510,Nevada,667.3519446600001,-1998.5878900999996,3/4/20,0,3080156.0,0,0.0,
2511,New Hampshire,434.78972876,-715.77656705,3/4/20,2,1359711.0,0,0.1470900801714482,0.0
2512,New Jersey,846.0152591300001,-1567.07144401,3/4/20,0,8882190.0,0,0.0,
2513,New Mexico,1140.1288462999999,-3494.2745445,3/4/20,0,2096829.0,0,0.0,
2514,New York,2637.7373826599996,-4679.39936508,3/4/20,11,26161672.0,0,0.04204624230439095,0.0
2515,North Carolina,3562.420971000001,-7950.109873960003,3/4/20,1,10488084.0,0,0.009534629966731769,0.0
2516,North Dakota,2511.8558565800004,-5313.217852090001,3/4/20,0,762062.0,0,0.0,
2517,Northern Mariana Islands,15.0979,145.6739,3/4/20,0,55144.0,0,0.0,
2518,Ohio,3547.3389435400018,-7289.51590458,3/4/20,0,11689100.0,0,0.0,
2519,Oklahoma,2733.6474108,-7488.35776672,3/4/20,0,3956971.0,0,0.0,
2520,Oregon,1601.7264242899996,-4373.1691055,3/4/20,3,4217737.0,0,0.07112819030679247,0.0
2521,Pennsylvania,2734.8112497699994,-5200.22629518,3/4/20,0,12801989.0,0,0.0,
2522,Puerto Rico,1422.70343,-5179.780198999999,3/4/20,0,3754939.0,0,0.0,
2523,Rhode Island,208.27571053,-357.32052549,3/4/20,2,1059361.0,0,0.18879305543624883,0.0
2524,South Carolina,1562.0437180300005,-3725.2363858399995,3/4/20,0,5148714.0,0,0.0,
2525,South Dakota,2921.9978651999995,-6554.50198811,3/4/20,0,884659.0,0,0.0,
2526,Tennessee,3409.0847101599993,-8180.328683919998,3/4/20,0,6829174.0,0,0.0,
2527,Texas,8041.803434339999,-25057.879425249983,3/4/20,0,28995881.0,0,0.0,
2528,Utah,1388.55098628,-3904.519943400001,3/4/20,0,3205958.0,0,0.0,
2529,Vermont,618.2329411800001,-1017.58132988,3/4/20,0,623989.0,0,0.0,
2530,Virgin Islands,18.3358,-64.8963,3/4/20,0,107268.0,0,0.0,
2531,Virginia,4996.297993259999,-10442.323660759994,3/4/20,0,8535519.0,0,0.0,
2532,Washington,1842.11767038,-4708.049596200001,3/4/20,39,7614893.0,10,0.5121542745249342,25.64102564102564
2533,West Virginia,2134.78395387,-4433.959998229999,3/4/20,0,1792147.0,0,0.0,
2534,Wisconsin,3196.450331630001,-6465.454558629999,3/4/20,0,5822434.0,0,0.0,
2535,Wyoming,990.9983666200001,-2464.5245707,3/4/20,0,578759.0,0,0.0,
2536,US,,,3/4/20,104,339573798.0,11,0.030626626851816167,10.576923076923077
2537,Alabama,2203.24678369,-5809.578199250002,3/5/20,0,4903185.0,0,0.0,
2538,Alaska,1747.1777653900003,-4293.070291,3/5/20,0,731545.0,0,0.0,
2539,American Samoa,-14.270999999999999,-170.132,3/5/20,0,55641.0,0,0.0,
